127.0.0.1 - - [23/Nov/2015:09:20:05 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:21 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:22 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:23 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:24 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:32 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:33 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5707
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:34 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:42 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5706
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:35:43 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:21 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:21 -0500] "GET /PROYECTO_LP2/images/prev-next.jpg HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:32 -0500] "GET /PROYECTO_LP2/Vision.jsp HTTP/1.1" 200 5706
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:32 -0500] "GET /PROYECTO_LP2/images/mision5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:32 -0500] "GET /PROYECTO_LP2/images/mision4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:32 -0500] "GET /PROYECTO_LP2/images/mision6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:37:41 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8045
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/css/skin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/css/slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/js/tms-0.4.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:56 -0500] "GET /PROYECTO_LP2/images/banner1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Dell%20Inspiron%203005.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Lenovo%20G400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Dell%20Inspiron%203010.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Lenovo%20Z500-59.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Lenovo%20G560.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Dell%20Inspiron%203080.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/Lenovo%20B50-45.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/logo2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/image4-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:12:41:57 -0500] "GET /PROYECTO_LP2/images/banner3-3.jpg HTTP/1.1" 304 -
